Bitcoin_2019_2021
Date,Open,High,Low,Close,Volume,change (%),change in next day (%),NextDayPrice,DayafterTmrw
2019/09/02,9757.473633,10396.5918,9730.650391,10346.76074,17248102294,6.039,2.685,10308.54785,10434.70996
2019/09/03,10345.72559,10736.10449,10308.54785,10623.54004,19384917989,2.685,-0.251,10434.70996,10516.41797
2019/09/04,10621.18066,10762.64453,10434.70996,10594.49316,16742664769,-0.251,-0.119,10516.41797,10292.29981
2019/09/05,10588.18359,10627.26953,10516.41797,10575.5332,14551239508,-0.119,-2.126,10292.29981,10348.91895
2019/09/06,10578.19824,10898.76172,10292.29981,10353.30273,19536574783,-2.126,1.577,10348.91895,10409.09082
2019/09/07,10353.93164,10558.67383,10348.91895,10517.25488,15307366476,1.577,-0.731,10409.09082,10144.92969
2019/09/08,10518.11426,10595.6377,10409.09082,10441.27637,13670567493,-0.731,-1.037,10144.92969,10020.57324
2019/09/09,10443.22852,10450.31152,10144.92969,10334.97461,17595943368,-1.037,-2.133,10020.57324,9980.776367
2019/09/10,10336.4082,10394.35352,10020.57324,10115.97559,14906809639,-2.133,0.547,9980.776367,10099.24219
2019/09/11,10123.03516,10215.94824,9980.776367,10178.37207,15428063426,0.547,2.293,10099.24219,10226.59668
2019/09/12,10176.81934,10442.25391,10099.24219,10410.12695,15323563925,2.293,-0.526,10226.59668,10291.69434
2019/09/13,10415.36231,10441.48926,10226.59668,10360.54688,14109864675,-0.526,0.122,10291.69434,10313.09277
2019/09/14,10345.40332,10422.13379,10291.69434,10358.04883,13468713124,0.122,-0.085,10313.09277,10189.74414
2019/09/15,10356.46582,10387.03516,10313.09277,10347.71289,12043433567,-0.085,-0.681,10189.74414,10199.73926
2019/09/16,10347.22266,10386.86719,10189.74414,10276.79395,15160167779,-0.681,-0.391,10199.73926,10191.46973
2019/09/17,10281.51367,10296.77148,10199.73926,10241.27246,15304603363,-0.391,-0.483,10191.46973,9851.692383
2019/09/18,10247.7959,10275.92871,10191.46973,10198.24805,16169268880,-0.483,0.646,9851.692383,10132.18652
2019/09/19,10200.49609,10295.66895,9851.692383,10266.41504,19937691247,0.646,-0.825,10132.18652,10000.70801
2019/09/20,10266.31836,10285.87207,10132.18652,10181.6416,14734189639,-0.825,-1.61,10000.70801,9922.533203
2019/09/21,10183.64844,10188.09766,10000.70801,10019.7168,13425266806,-1.61,0.462,9922.533203,9727.143555
2019/09/22,10024.11523,10074.44434,9922.533203,10070.39258,13199651698,0.462,-3.364,9727.143555,8370.801758
2019/09/23,10067.96289,10074.23828,9727.143555,9729.324219,15144925408,-3.364,-11.396,8370.801758,8325.396484
2019/09/24,9729.321289,9804.317383,8370.801758,8620.566406,25002886689,-11.396,-1.353,8325.396484,7895.629395
2019/09/25,8603.428711,8744.828125,8325.396484,8486.993164,21744728353,-1.353,-4.344,7895.629395,7965.922852
2019/09/26,8487.669922,8515.685547,7895.629395,8118.967773,19258205289,-4.344,1.71,7965.922852,8125.431641
2019/09/27,8113.101074,8271.520508,7965.922852,8251.845703,16408941156,1.71,-0.065,8125.431641,7990.49707
2019/09/28,8251.273438,8285.617188,8125.431641,8245.915039,14141152736,-0.065,-1.72,7990.49707,7830.758789
2019/09/29,8246.037109,8261.707031,7990.49707,8104.185547,13034629109,-1.72,2.34,7830.758789,8232.679688
2019/09/30,8104.226563,8314.231445,7830.758789,8293.868164,17115474183,2.34,0.525,8232.679688,8227.695313
2019/10/01,8299.720703,8497.692383,8232.679688,8343.276367,15305343413,0.525,0.585,8227.695313,8146.437012
2019/10/02,8344.212891,8393.041992,8227.695313,8393.041992,13125712443,0.585,-1.559,8146.437012,8151.236816
2019/10/03,8390.774414,8414.227539,8146.437012,8259.992188,13668823409,-1.559,-0.648,8151.236816,8071.120605
2019/10/04,8259.494141,8260.055664,8151.236816,8205.939453,13139456229,-0.648,-0.714,8071.120605,7958.850586
2019/10/05,8210.149414,8215.526367,8071.120605,8151.500488,12200497197,-0.714,-1.984,7958.850586,7905.766113
2019/10/06,8149.876953,8161.410156,7958.850586,7988.155762,13160830305,-1.984,3.211,7905.766113,8185.763184
2019/10/07,7989.120605,8308.450195,7905.766113,8245.623047,18009742607,3.211,-0.219,8185.763184,8169.298828
2019/10/08,8246.849609,8332.714844,8185.763184,8228.783203,15592264032,-0.219,4.446,8169.298828,8471.933594
2019/10/09,8229.84082,8627.706055,8169.298828,8595.740234,19384942333,4.446,0.014,8471.933594,8316.181641
2019/10/10,8585.280273,8625.272461,8471.933594,8586.473633,17618660671,0.014,-3.069,8316.181641,8313.34082
2019/10/11,8585.262695,8721.780273,8316.181641,8321.756836,19604381101,-3.069,0.251,8313.34082,8276.612305
2019/10/12,8315.665039,8415.242188,8313.34082,8336.555664,14532641605,0.251,-0.191,8276.612305,8284.130859
2019/10/13,8336.902344,8470.988281,8276.612305,8321.005859,13808286059,-0.191,0.647,8284.130859,8182.706543
2019/10/14,8320.832031,8390.208984,8284.130859,8374.686523,15151387859,0.647,-2.007,8182.706543,7985.089844
2019/10/15,8373.458008,8410.714844,8182.706543,8205.369141,15220412632,-2.007,-1.915,7985.089844,8000.942871
2019/10/16,8204.674805,8216.8125,7985.089844,8047.526855,16071646996,-1.915,0.697,8000.942871,7902.164063
2019/10/17,8047.8125,8134.831543,8000.942871,8103.911133,14313052244,0.697,-1.577,7902.164063,7944.776855
2019/10/18,8100.933594,8138.413574,7902.164063,7973.20752,15651592610,-1.577,0.185,7944.776855,7949.439453
2019/10/19,7973.803711,8082.629395,7944.776855,7988.560547,13797825640,0.185,2.804,7949.439453,8196.416016
2019/10/20,7997.807129,8281.818359,7949.439453,8222.078125,15504249442,2.804,0.226,8196.416016,8074.462891
2019/10/21,8225.115234,8296.694336,8196.416016,8243.720703,15868748866,0.226,-2.004,8074.462891,7469.322754
2019/10/22,8243.402344,8296.651367,8074.462891,8078.203125,16803377857,-2.004,-6.953,7469.322754,7446.98877
2019/10/23,8076.228516,8092.999512,7469.322754,7514.671875,21942878958,-6.953,-0.216,7446.98877,7479.984375
2019/10/24,7509.728027,7532.867676,7446.98877,7493.48877,16268708849,-0.216,15.619,7479.984375,8662.62207
2019/10/25,7490.703125,8691.540039,7479.984375,8660.700195,28705065488,15.619,6.662,8662.62207,9112.541992
2019/10/26,8667.577148,10021.74414,8662.62207,9244.972656,44496255609,6.662,3.354,9112.541992,9256.148438
2019/10/27,9241.707031,9749.529297,9112.541992,9551.714844,32593129501,3.354,-3.23,9256.148438,9232.648438
2019/10/28,9565.101563,9805.118164,9256.148438,9256.148438,30948255332,-3.23,1.938,9232.648438,9085.370117
2019/10/29,9248.44043,9516.180664,9232.648438,9427.6875,28426779937,1.938,-2.3,9085.370117,9028.717773
2019/10/30,9422.462891,9426.874023,9085.370117,9205.726563,27706531577,-2.3,-0.031,9028.717773,9132.047852
2019/10/31,9202.458008,9383.161133,9028.717773,9199.584961,26583653947,-0.031,0.73,9132.047852,9249.587891
2019/11/01,9193.992188,9275.657227,9132.047852,9261.104492,24324691031,0.73,0.701,9249.587891,9141.251953
2019/11/02,9259.783203,9377.486328,9249.587891,9324.717773,21242676385,0.701,-0.959,9141.251953,9191.485352
2019/11/03,9324.787109,9379.806641,9141.251953,9235.354492,21132220847,-0.959,1.917,9191.485352,9256.931641
2019/11/04,9235.607422,9505.051758,9191.485352,9412.612305,26170255634,1.917,-0.749,9256.931641,9305.90918
2019/11/05,9413.004883,9457.417969,9256.931641,9342.527344,26198609048,-0.749,0.214,9305.90918,9202.353516
2019/11/06,9340.864258,9423.237305,9305.90918,9360.879883,23133895765,0.214,-0.907,9202.353516,8775.53418
2019/11/07,9352.393555,9368.476563,9202.353516,9267.561523,22700383839,-0.907,-4.97,8775.53418,8793.163086
2019/11/08,9265.368164,9272.759766,8775.53418,8804.880859,24333037836,-4.97,0.047,8793.163086,8806.162109
2019/11/09,8809.46875,8891.818359,8793.163086,8813.582031,17578630606,0.047,2.758,8806.162109,8700.608398
2019/11/10,8812.489258,9103.826172,8806.162109,9055.526367,20587919881,2.758,-3.303,8700.608398,8685.427734
2019/11/11,9056.917969,9081.279297,8700.608398,8757.788086,20265510765,-3.303,0.638,8685.427734,8761.651367
2019/11/12,8759.751953,8853.768555,8685.427734,8815.662109,20309769107,0.638,-0.043,8761.651367,8692.551758
2019/11/13,8812.033203,8836.841797,8761.651367,8808.262695,17545755405,-0.043,-1.178,8692.551758,8484.84375
2019/11/14,8811.936523,8826.943359,8692.551758,8708.094727,19084739975,-1.178,-2.455,8484.84375,8473.973633
2019/11/15,8705.708008,8730.873047,8484.84375,8491.992188,21796856471,-2.455,0.702,8473.973633,8500.967773
2019/11/16,8491.166016,8591.99707,8473.973633,8550.760742,16495389808,0.702,0.333,8500.967773,8273.573242
2019/11/17,8549.470703,8727.789063,8500.967773,8577.975586,18668638897,0.333,-3.087,8273.573242,8099.963379
2019/11/18,8573.980469,8653.280273,8273.573242,8309.286133,21579470673,-3.087,-1.192,8099.963379,8010.511719
2019/11/19,8305.134766,8408.516602,8099.963379,8206.145508,21083613816,-1.192,-2.15,8010.511719,7597.381836
2019/11/20,8203.613281,8237.240234,8010.511719,8027.268066,20764300437,-2.15,-4.747,7597.381836,6936.706543
2019/11/21,8023.644531,8110.098145,7597.381836,7642.75,22514243371,-4.747,-4.54,6936.706543,7151.417969
2019/11/22,7643.569336,7697.382813,6936.706543,7296.577637,34242315785,-4.54,1.393,7151.417969,7029.289063
2019/11/23,7296.164551,7442.258789,7151.417969,7397.796875,21008924418,1.393,-4.74,7029.289063,6617.166992
2019/11/24,7398.633789,7408.577148,7029.289063,7047.916992,30433517289,-4.74,1.508,6617.166992,7098.572266
2019/11/25,7039.977051,7319.856934,6617.166992,7146.133789,42685231262,1.508,1.025,7098.572266,6974.174316
2019/11/26,7145.15918,7320.230469,7098.572266,7218.371094,21129505542,1.025,4.304,6974.174316,7454.121582
2019/11/27,7220.880859,7619.693359,6974.174316,7531.663574,23991412764,4.304,-0.978,7454.121582,7460.756348
2019/11/28,7536.820313,7730.072754,7454.121582,7463.105957,19050116751,-0.978,3.944,7460.756348,7515.849609
2019/11/29,7466.727051,7781.179688,7460.756348,7761.243652,19709695456,3.944,-2.504,7515.849609,7291.341797
2019/11/30,7764.057129,7836.102051,7515.849609,7569.629883,17158194786,-2.504,-1.946,7291.341797,7233.399414
2019/12/01,7571.616211,7571.616211,7291.341797,7424.29248,18720708479,-1.946,-1.375,7233.399414,7229.356934
2019/12/02,7424.036133,7474.818848,7233.399414,7321.988281,17082040706,-1.375,-0.052,7229.356934,7170.922852
2019/12/03,7323.975586,7418.858887,7229.356934,7320.145508,14797485769,-0.052,-0.93,7170.922852,7232.676758
2019/12/04,7320.125,7539.784668,7170.922852,7252.034668,21664240918,-0.93,2.689,7232.676758,7392.175293
2019/12/05,7253.241699,7743.431641,7232.676758,7448.307617,18816085231,2.689,1.294,7392.175293,7525.711426
2019/12/06,7450.561523,7546.996582,7392.175293,7546.996582,18104466307,1.294,0.119,7525.711426,7476.091309
2019/12/07,7547.265625,7589.95166,7525.711426,7556.237793,15453520564,0.119,0.172,7476.091309,7365.985352
2019/12/08,7551.338867,7634.606445,7476.091309,7564.345215,15409908086,0.172,-2.128,7365.985352,7246.043945
2019/12/09,7561.79541,7618.091797,7365.985352,7400.899414,17872021272,-2.128,-1.609,7246.043945,7195.527344
2019/12/10,7397.134277,7424.022949,7246.043945,7278.119629,18249031195,-1.609,-0.821,7195.527344,7164.741211
2019/12/11,7277.197754,7324.15625,7195.527344,7217.427246,16350490689,-0.821,0.366,7164.741211,7227.122559
2019/12/12,7216.73877,7266.639648,7164.741211,7243.134277,18927080224,0.366,0.345,7227.122559,7097.208984
2019/12/13,7244.662109,7293.560547,7227.122559,7269.68457,17125736940,0.345,-1.984,7097.208984,6924.375977
2019/12/14,7268.902832,7308.836426,7097.208984,7124.673828,17137029730,-1.984,0.394,6924.375977,6903.682617
2019/12/15,7124.239746,7181.075684,6924.375977,7152.301758,16881129804,0.394,-3.092,6903.682617,6587.974121
2019/12/16,7153.663086,7171.168945,6903.682617,6932.480469,20213265950,-3.092,-4.195,6587.974121,6540.049316
2019/12/17,6931.31543,6964.075195,6587.974121,6640.515137,22363804217,-4.195,9.463,6540.049316,7041.381836
2019/12/18,6647.698242,7324.984863,6540.049316,7276.802734,31836522778,9.463,-1.027,7041.381836,7086.124023
2019/12/19,7277.59082,7346.602539,7041.381836,7202.844238,25904604416,-1.027,0.141,7086.124023,7112.73584
2019/12/20,7208.636719,7257.921875,7086.124023,7218.816406,22633815180,0.141,-0.408,7112.73584,7167.179199
2019/12/21,7220.59375,7223.226074,7112.73584,7191.158691,19312552168,-0.408,4.455,7167.179199,7326.192383
2019/12/22,7191.188477,7518.033203,7167.179199,7511.588867,23134537956,4.455,-2.041,7326.192383,7269.528809
2019/12/23,7508.902344,7656.17627,7326.192383,7355.628418,27831788041,-2.041,-0.433,7269.528809,7220.991211
2019/12/24,7354.393066,7535.716797,7269.528809,7322.532227,22991622105,-0.433,-0.691,7220.991211,7200.386719
2019/12/25,7325.755859,7357.02002,7220.991211,7275.155762,21559505149,-0.691,-0.493,7200.386719,7189.934082
2019/12/26,7274.799316,7388.302734,7200.386719,7238.966797,22787010034,-0.493,0.718,7189.934082,7286.905273
2019/12/27,7238.141113,7363.529297,7189.934082,7290.088379,22777360996,0.718,0.397,7286.905273,7279.865234
2019/12/28,7289.03125,7399.041016,7286.905273,7317.990234,21365673026,0.397,1.435,7279.865234,7276.308105
2019/12/29,7317.647461,7513.948242,7279.865234,7422.652832,22445257702,1.435,-1.715,7276.308105,7169.777832
2019/12/30,7420.272949,7454.824219,7276.308105,7292.995117,22874131672,-1.715,-1.382,7169.777832,7174.944336
2019/12/31,7294.438965,7335.290039,7169.777832,7193.599121,21167946112,-1.382,0.073,7174.944336,6935.27002
2020/01/01,7194.89209,7254.330566,7174.944336,7200.174316,18565664997,0.073,-3.014,6935.27002,6914.996094
2020/01/02,7202.55127,7212.155273,6935.27002,6985.470215,20802083465,-3.014,5.161,6914.996094,7309.51416
2020/01/03,6984.428711,7413.715332,6914.996094,7344.884277,28111481032,5.161,0.889,7309.51416,7400.535645
2020/01/04,7345.375488,7427.385742,7309.51416,7410.656738,18444271275,0.889,0.012,7400.535645,7409.292969
2020/01/05,7410.45166,7544.49707,7400.535645,7411.317383,19725074095,0.012,4.841,7409.292969,7768.227539
2020/01/06,7410.452148,7781.867188,7409.292969,7769.219238,23276261598,4.841,5.085,7768.227539,7956.774414
2020/01/07,7768.682129,8178.21582,7768.227539,8163.692383,28767291327,5.085,-1.006,7956.774414,7842.403809
2020/01/08,8161.935547,8396.738281,7956.774414,8079.862793,31672559265,-1.006,-2.514,7842.403809,7726.774902
2020/01/09,8082.295898,8082.295898,7842.403809,7879.071289,24045990466,-2.514,3.659,7726.774902,8029.64209
2020/01/10,7878.307617,8166.554199,7726.774902,8166.554199,28714583844,3.659,-1.527,8029.64209,8009.059082
2020/01/11,8162.190918,8218.359375,8029.64209,8037.537598,25521165085,-1.527,1.982,8009.059082,8079.700684
2020/01/12,8033.261719,8200.063477,8009.059082,8192.494141,22903438381,1.982,-0.557,8079.700684,8140.933105
2020/01/13,8189.771973,8197.788086,8079.700684,8144.194336,22482910688,-0.557,8.437,8140.933105,8657.1875
2020/01/14,8140.933105,8879.511719,8140.933105,8827.764648,44841784107,8.437,-0.208,8657.1875,8612.095703
2020/01/15,8825.34375,8890.117188,8657.1875,8807.010742,40102834650,-0.208,-1.006,8612.095703,8677.316406
2020/01/16,8812.481445,8846.460938,8612.095703,8723.786133,31313981931,-1.006,2.336,8677.316406,8827.332031
2020/01/17,8725.209961,8958.12207,8677.316406,8929.038086,36372139320,2.336,0.175,8827.332031,8620.080078
2020/01/18,8927.211914,9012.198242,8827.332031,8942.808594,32337772627,0.175,-2.63,8620.080078,8560.473633
2020/01/19,8941.445313,9164.362305,8620.080078,8706.245117,34217320471,-2.63,-0.54,8560.473633,8544.520508
2020/01/20,8704.631836,8745.59082,8560.473633,8657.642578,26422375678,-0.54,1.004,8544.520508,8636.74707
2020/01/21,8658.991211,8755.706055,8544.520508,8745.894531,24097418512,1.004,-0.724,8636.74707,8333.637695
2020/01/22,8744.210938,8792.994141,8636.74707,8680.875977,22600204051,-0.724,-3.158,8333.637695,8266.84082
2020/01/23,8680.650391,8687.74707,8333.637695,8406.515625,25770680779,-3.158,0.474,8266.84082,8296.21875
2020/01/24,8405.567383,8514.666992,8266.84082,8445.43457,24397913026,0.474,-0.856,8296.21875,8325.498047
2020/01/25,8440.119141,8458.453125,8296.21875,8367.847656,19647331549,-0.856,2.779,8325.498047,8597.308594
2020/01/26,8364.410156,8602.401367,8325.498047,8596.830078,22177678796,2.779,3.635,8597.308594,8908.447266
2020/01/27,8597.308594,8977.726563,8597.308594,8909.819336,28647338393,3.635,5.005,8908.447266,9269.467773
2020/01/28,8912.524414,9358.589844,8908.447266,9358.589844,34398744403,5.005,-0.436,9269.467773,9230.897461
2020/01/29,9357.470703,9406.431641,9269.467773,9316.629883,30682598115,-0.436,2.071,9230.897461,9230.776367
2020/01/30,9316.016602,9553.125977,9230.897461,9508.993164,32378792851,2.071,-1.659,9230.776367,9313.239258
2020/01/31,9508.313477,9521.706055,9230.776367,9350.529297,29432489719,-1.659,0.498,9313.239258,9217.824219
2020/02/01,9346.357422,9439.323242,9313.239258,9392.875,25922656496,0.498,-0.484,9217.824219,9248.633789
2020/02/02,9389.820313,9468.797852,9217.824219,9344.365234,30835736946,-0.484,-0.547,9248.633789,9112.811523
2020/02/03,9344.683594,9540.37207,9248.633789,9293.521484,30934096509,-0.547,-1.204,9112.811523,9163.704102
2020/02/04,9292.841797,9331.265625,9112.811523,9180.962891,29893183716,-1.204,4.682,9163.704102,9539.818359
2020/02/05,9183.416016,9701.299805,9163.704102,9613.423828,35222060874,4.682,1.164,9539.818359,9726.00293
2020/02/06,9617.821289,9824.619141,9539.818359,9729.801758,37628823716,1.164,0.719,9726.00293,9678.910156
2020/02/07,9726.00293,9834.716797,9726.00293,9795.943359,34522718159,0.719,0.736,9678.910156,9850.392578
2020/02/08,9793.070313,9876.749023,9678.910156,9865.119141,35172043762,0.736,2.563,9850.392578,9784.563477
2020/02/09,9863.894531,10129.43555,9850.392578,10116.67383,35807884663,2.563,-2.56,9784.563477,9729.334961
2020/02/10,10115.55957,10165.76563,9784.563477,9856.611328,39386548075,-2.56,3.575,9729.334961,10202.3877
2020/02/11,9855.891602,10210.05273,9729.334961,10208.23633,37648059389,3.575,1.212,10202.3877,10116.16113
2020/02/12,10202.3877,10393.61133,10202.3877,10326.05469,43444303830,1.212,-1.061,10116.16113,10125.53418
2020/02/13,10323.96094,10457.62695,10116.16113,10214.37988,49356071373,-1.061,0.985,10125.53418,9874.427734
2020/02/14,10211.55078,10321.99609,10125.53418,10312.11621,43338264162,0.985,-4.115,9874.427734,9722.386719
2020/02/15,10313.85645,10341.55566,9874.427734,9889.424805,43865054831,-4.115,0.458,9722.386719,9507.637695
2020/02/16,9889.179688,10053.96875,9722.386719,9934.433594,43374780305,0.458,-2.48,9507.637695,9632.382813
2020/02/17,9936.560547,9938.81543,9507.637695,9690.142578,45998298413,-2.48,4.651,9632.382813,9611.223633
2020/02/18,9691.230469,10161.93555,9632.382813,10141.99609,47271023953,4.651,-5.032,9611.223633,9507.900391
2020/02/19,10143.79883,10191.67578,9611.223633,9633.386719,46992019710,-5.032,-0.217,9507.900391,9589.743164
2020/02/20,9629.325195,9643.216797,9507.900391,9608.475586,44925260237,-0.217,0.777,9589.743164,9600.728516
2020/02/21,9611.782227,9723.014648,9589.743164,9686.441406,40930547513,0.777,-0.253,9600.728516,9657.791016
2020/02/22,9687.707031,9698.231445,9600.728516,9663.181641,35838025154,-0.253,2.703,9657.791016,9537.042969
2020/02/23,9663.318359,9937.404297,9657.791016,9924.515625,41185185761,2.703,-2.736,9537.042969,9305.021484
2020/02/24,9921.583008,9951.746094,9537.042969,9650.174805,45080496648,-2.736,-3.208,9305.021484,8704.426758
2020/02/25,9651.3125,9652.737305,9305.021484,9341.705078,42515259129,-3.208,-5.545,8704.426758,8577.199219
2020/02/26,9338.290039,9354.77832,8704.426758,8820.522461,50420050762,-5.545,-0.46,8577.199219,8492.932617
2020/02/27,8825.09375,8932.892578,8577.199219,8784.494141,45470195695,-0.46,-1.323,8492.932617,8599.508789
2020/02/28,8788.728516,8890.456055,8492.932617,8672.455078,44605450443,-1.323,-0.827,8599.508789,8471.212891
2020/02/29,8671.212891,8775.631836,8599.508789,8599.508789,35792392544,-0.827,-0.434,8471.212891,8532.630859
2020/03/01,8599.758789,8726.796875,8471.212891,8562.454102,35349164300,-0.434,3.578,8532.630859,8704.990234
2020/03/02,8563.264648,8921.308594,8532.630859,8869.669922,42857674409,3.578,-0.875,8704.990234,8712.431641
2020/03/03,8865.387695,8901.598633,8704.990234,8787.786133,42386715821,-0.875,-0.379,8712.431641,8757.253906
2020/03/04,8788.541992,8843.366211,8712.431641,8755.246094,34746706368,-0.379,3.635,8757.253906,9032.079102
2020/03/05,8760.285156,9142.054688,8757.253906,9078.762695,39698054597,3.635,0.487,9032.079102,8890.744141
2020/03/06,9078.308594,9167.695313,9032.079102,9122.545898,40826885651,0.487,-2.32,8890.744141,8105.25293
2020/03/07,9121.600586,9163.220703,8890.744141,8909.954102,36216930370,-2.32,-8.981,8105.25293,7690.098145
2020/03/08,8908.206055,8914.34375,8105.25293,8108.116211,39973102121,-8.981,-2.312,7690.098145,7814.763184
2020/03/09,8111.146484,8177.793457,7690.098145,7923.644531,46936995808,-2.312,-0.157,7814.763184,7642.8125
2020/03/10,7922.146973,8136.945313,7814.763184,7909.729492,42213940994,-0.157,0.017,7642.8125,4860.354004
2020/03/11,7910.089844,7950.814453,7642.8125,7911.430176,38682762605,0.017,-37.187,4860.354004,4106.980957
2020/03/12,7913.616211,7929.116211,4860.354004,4970.788086,53980357243,-37.187,10.879,4106.980957,5125.069336
2020/03/13,5017.831055,5838.114746,4106.980957,5563.707031,74156772075,10.879,-6.688,5125.069336,5169.283203
2020/03/14,5573.077637,5625.226563,5125.069336,5200.366211,36154506008,-6.688,3.677,5169.283203,4575.35791
2020/03/15,5201.066895,5836.64502,5169.283203,5392.314941,33997889639,3.677,-6.885,4575.35791,4981.90918
2020/03/16,5385.229492,5385.229492,4575.35791,5014.47998,45368026430,-6.885,4.459,4981.90918,5069.335938
2020/03/17,5002.578125,5371.348633,4981.90918,5225.629395,38622642935,4.459,0.217,5069.335938,5236.96875
2020/03/18,5227.11377,5331.833984,5069.335938,5238.438477,37878801016,0.217,18.031,5236.96875,5865.781738
2020/03/19,5245.416504,6329.73584,5236.96875,6191.192871,51000731797,18.031,0.115,5865.781738,5932.823242
2020/03/20,6191.653809,6844.261719,5865.781738,6198.77832,54442976103,0.115,-0.346,5932.823242,5823.713867
2020/03/21,6206.521484,6378.135254,5932.823242,6185.066406,42494390880,-0.346,-5.744,5823.713867,5785.004395
2020/03/22,6185.558105,6359.697266,5823.713867,5830.254883,40099664740,-5.744,10.031,5785.004395,6411.066406
2020/03/23,5831.374512,6443.93457,5785.004395,6416.314941,46491916000,10.031,4.632,6411.066406,6536.92627
2020/03/24,6436.642578,6789.022949,6411.066406,6734.803711,48221910672,4.632,-0.856,6536.92627,6590.962891
2020/03/25,6738.716797,6892.51123,6536.92627,6681.062988,44590107888,-0.856,0.618,6590.962891,6466.70166
2020/03/26,6675.170898,6735.463867,6590.962891,6716.44043,35319797642,0.618,-3.714,6466.70166,6117.837891
2020/03/27,6719.38916,6793.836426,6466.70166,6469.79834,34585598367,-3.714,-3.48,6117.837891,5920.085938
2020/03/28,6467.253906,6467.500977,6117.837891,6242.193848,34885225901,-3.48,-5.181,5920.085938,5903.234375
2020/03/29,6245.624512,6250.467285,5920.085938,5922.042969,28373690931,-5.181,8.511,5903.234375,6374.162109
2020/03/30,5925.538574,6517.195801,5903.234375,6429.841797,37101651525,8.511,0.125,6374.162109,6202.373535
2020/03/31,6430.606445,6504.515137,6374.162109,6438.644531,32786468812,0.125,2.632,6202.373535,6595.918457
2020/04/01,6437.319336,6612.57373,6202.373535,6606.776367,40346426266,2.632,2.828,6595.918457,6673.335938
2020/04/02,6606.776367,7088.247559,6595.918457,6793.624512,47660646124,2.828,-0.942,6673.335938,6696.484863
2020/04/03,6797.396484,7003.220703,6673.335938,6733.387207,38976504903,-0.942,1.917,6696.484863,6715.929199
2020/04/04,6738.382813,6878.953613,6696.484863,6867.527344,33185988584,1.917,-1.041,6715.929199,6782.889648
2020/04/05,6862.537598,6883.414063,6715.929199,6791.129395,29510409856,-1.041,7.126,6782.889648,7136.714355
2020/04/06,6788.049805,7271.78125,6782.889648,7271.78125,46896904615,7.126,-1.337,7136.714355,7153.305664
2020/04/07,7273.644043,7427.939453,7136.714355,7176.414551,44243482668,-1.337,2.156,7153.305664,7179.094238
2020/04/08,7179.283203,7356.223633,7153.305664,7334.098633,37563249549,2.156,-0.489,7179.094238,6802.475098
2020/04/09,7337.966309,7341.448242,7179.094238,7302.089355,34815139178,-0.489,-6.001,6802.475098,6789.920898
2020/04/10,7303.81543,7303.81543,6802.475098,6865.493164,43622840992,-6.001,-0.122,6789.920898,6811.078125
2020/04/11,6867.44043,6926.069824,6789.920898,6859.083008,31222085946,-0.122,1.648,6811.078125,6668.259766
2020/04/12,6858.067871,7119.947266,6811.078125,6971.091797,35759567632,1.648,-1.731,6668.259766,6793.821289
2020/04/13,6965.616699,6965.616699,6668.259766,6845.037598,38619308647,-1.731,-0.012,6793.821289,6633.402832
2020/04/14,6843.281738,6958.557129,6793.821289,6842.427734,34110434052,-0.012,-2.972,6633.402832,6555.504395
2020/04/15,6845.561523,6928.664551,6633.402832,6642.109863,32288311031,-2.972,7.173,6555.504395,7050.332031
2020/04/16,6640.454102,7134.450684,6555.504395,7116.804199,46783242377,7.173,-0.286,7050.332031,7089.24707
2020/04/17,7116.552734,7167.183105,7050.332031,7096.18457,32513423567,-0.286,2.332,7089.24707,7167.054688
2020/04/18,7092.291504,7269.956543,7089.24707,7257.665039,32447188386,2.332,-0.985,7167.054688,6835.50293
2020/04/19,7260.922363,7280.521973,7167.054688,7189.424805,31311210215,-0.985,-4.243,6835.50293,6834.442383
2020/04/20,7186.873535,7240.290527,6835.50293,6881.958496,37747113936,-4.243,0.008,6834.442383,6867.781738
2020/04/21,6879.78418,6934.551758,6834.442383,6880.323242,32589741511,0.008,3.456,6867.781738,7081.594727
2020/04/22,6879.44043,7145.865723,6867.781738,7117.20752,33249153866,3.456,4.331,7081.594727,7434.181641
2020/04/23,7121.306152,7491.785156,7081.594727,7429.724609,43500782316,4.331,1.57,7434.181641,7521.672363
2020/04/24,7434.181641,7574.195801,7434.181641,7550.900879,34636526286,1.57,0.258,7521.672363,7561.407715
2020/04/25,7550.48291,7641.36377,7521.672363,7569.936035,32941541447,0.258,1.449,7561.407715,7679.418945
2020/04/26,7570.13916,7700.594238,7561.407715,7679.867188,33070154491,1.449,1.513,7679.418945,7730.806641
2020/04/27,7679.418945,7795.601074,7679.418945,7795.601074,36162144725,1.513,0.129,7730.806641,7786.049316
2020/04/28,7796.970215,7814.527344,7730.806641,7807.058594,33187959921,0.129,12.737,7786.049316,8533.255859
2020/04/29,7806.712402,8871.753906,7786.049316,8801.038086,60201052203,12.737,-1.581,8533.255859,8667.763672
2020/04/30,8797.669922,9440.650391,8533.255859,8658.553711,66964629541,-1.581,2.214,8667.763672,8811.366211
2020/05/01,8672.782227,9048.023438,8667.763672,8864.766602,44068389997,2.214,1.348,8811.366211,8830.97168
2020/05/02,8869.057617,9007.1875,8811.366211,8988.59668,40134388683,1.348,-0.959,8830.97168,8645.024414
